id_ibge,nc,votos,urnas_apuradas,prop,secoes_totais
4308003,LULA,1834,100.00,40.07,21
4308052,JAIR BOLSONARO,1126,100.00,60.12,8
4308052,LULA,747,100.00,39.88,8
4308078,JAIR BOLSONARO,1593,100.00,58.46,13
4308078,LULA,1132,100.00,41.54,13
4308102,JAIR BOLSONARO,6148,100.00,68.54,35
4308102,LULA,2822,100.00,31.46,35
4308201,JAIR BOLSONARO,16910,100.00,82.08,78
4308201,LULA,3691,100.00,17.92,78
4308250,JAIR BOLSONARO,833,100.00,54.80,7
4308250,LULA,687,100.00,45.20,7
4308300,JAIR BOLSONARO,2720,100.00,42.47,32
4308300,LULA,3684,100.00,57.53,32
4308409,JAIR BOLSONARO,2062,100.00,47.73,20
4308409,LULA,2258,100.00,52.27,20
4308433,JAIR BOLSONARO,1369,100.00,68.28,12
4308433,LULA,636,100.00,31.72,12
4308458,JAIR BOLSONARO,1791,100.00,56.89,13
4308458,LULA,1357,100.00,43.11,13
4308508,JAIR BOLSONARO,12234,100.00,60.71,81
4308508,LULA,7918,100.00,39.29,81
4308607,JAIR BOLSONARO,16455,100.00,75.81,79
4308607,LULA,5250,100.00,24.19,79
4308656,JAIR BOLSONARO,732,100.00,37.52,12
4308656,LULA,1219,100.00,62.48,12
4308706,JAIR BOLSONARO,2964,100.00,68.31,19
4308706,LULA,1375,100.00,31.69,19
4308805,JAIR BOLSONARO,2311,100.00,47.83,23
4308805,LULA,2521,100.00,52.17,23
4308854,JAIR BOLSONARO,996,100.00,74.50,7
4308854,LULA,341,100.00,25.50,7
4308904,JAIR BOLSONARO,7346,100.00,71.72,42
4308904,LULA,2896,100.00,28.28,42
4309001,JAIR BOLSONARO,6709,100.00,64.48,48
4309001,LULA,3695,100.00,35.52,48
4309050,JAIR BOLSONARO,3446,100.00,67.62,19
4309050,LULA,1650,100.00,32.38,19
4309100,JAIR BOLSONARO,19160,100.00,74.83,98
4309100,LULA,6444,100.00,25.17,98
4309126,JAIR BOLSONARO,741,100.00,41.51,6
4309126,LULA,1044,100.00,58.49,6
4309159,JAIR BOLSONARO,1093,100.00,45.77,15
4309159,LULA,1295,100.00,54.23,15
4309209,JAIR BOLSONARO,87219,100.00,60.17,536
4309209,LULA,57730,100.00,39.83,536
4309258,JAIR BOLSONARO,878,100.00,75.17,4
4309258,LULA,290,100.00,24.83,4
4309308,JAIR BOLSONARO,28599,100.00,50.11,228
4309308,LULA,28475,100.00,49.89,228
4309407,JAIR BOLSONARO,11775,100.00,75.27,56
4309407,LULA,3868,100.00,24.73,56
4309506,JAIR BOLSONARO,2692,100.00,54.53,26
4309506,LULA,2245,100.00,45.47,26
4309555,JAIR BOLSONARO,2418,100.00,71.50,12
4309555,LULA,964,100.00,28.50,12
4309571,JAIR BOLSONARO,764,100.00,37.05,10
4309571,LULA,1298,100.00,62.95,10
4309605,JAIR BOLSONARO,8192,100.00,69.61,57
4309605,LULA,3577,100.00,30.39,57
4309654,JAIR BOLSONARO,1439,100.00,38.57,17
4309654,LULA,2292,100.00,61.43,17
4309704,JAIR BOLSONARO,1999,100.00,58.45,19
4309704,LULA,1421,100.00,41.55,19
4309753,JAIR BOLSONARO,1529,100.00,52.60,16
4309753,LULA,1378,100.00,47.40,16
4309803,JAIR BOLSONARO,2180,100.00,66.42,16
4309803,LULA,1102,100.00,33.58,16
4309902,JAIR BOLSONARO,3270,100.00,71.90,19
4309902,LULA,1278,100.00,28.10,19
4309951,JAIR BOLSONARO,1580,100.00,54.88,14
4309951,LULA,1299,100.00,45.12,14
4310009,JAIR BOLSONARO,9271,100.00,68.42,55
4310009,LULA,4279,100.00,31.58,55
4310108,JAIR BOLSONARO,14939,100.00,67.45,80
4310108,LULA,7210,100.00,32.55,80
4310207,JAIR BOLSONARO,30188,100.00,58.63,230
4310207,LULA,21301,100.00,41.37,230
4310306,JAIR BOLSONARO,2231,100.00,77.20,14
4310306,LULA,659,100.00,22.80,14
4310330,JAIR BOLSONARO,8625,100.00,57.82,56
4310330,LULA,6292,100.00,42.18,56
4310363,JAIR BOLSONARO,1384,100.00,66.51,8
4310363,LULA,697,100.00,33.49,8
4310405,JAIR BOLSONARO,2796,100.00,61.46,22
4310405,LULA,1753,100.00,38.54,22
4310413,JAIR BOLSONARO,762,100.00,49.58,9
4310413,LULA,775,100.00,50.42,9
4310439,JAIR BOLSONARO,3509,100.00,77.53,19
4310439,LULA,1017,100.00,22.47,19
4310462,JAIR BOLSONARO,1320,100.00,78.67,7
4310462,LULA,358,100.00,21.33,7
4310504,JAIR BOLSONARO,2342,100.00,49.76,23
4310504,LULA,2365,100.00,50.24,23
4310538,JAIR BOLSONARO,1966,100.00,56.53,14
4310538,LULA,1512,100.00,43.47,14
4310553,JAIR BOLSONARO,1008,100.00,49.34,12
4310553,LULA,1035,100.00,50.66,12
4310579,JAIR BOLSONARO,874,100.00,61.25,6
4310579,LULA,553,100.00,38.75,6
4310603,JAIR BOLSONARO,10523,100.00,54.18,80
4310603,LULA,8901,100.00,45.82,80
4310652,JAIR BOLSONARO,1494,100.00,57.00,11
4310652,LULA,1127,100.00,43.00,11
4310702,JAIR BOLSONARO,1186,100.00,41.34,13
4310702,LULA,1683,100.00,58.66,13
4310751,JAIR BOLSONARO,730,100.00,50.91,8
4310751,LULA,704,100.00,49.09,8
4310801,JAIR BOLSONARO,10110,100.00,71.61,52
4310801,LULA,4009,100.00,28.39,52
4310850,JAIR BOLSONARO,1302,100.00,49.87,13
4310850,LULA,1309,100.00,50.13,13
4310876,JAIR BOLSONARO,729,100.00,44.81,10
4310876,LULA,898,100.00,55.19,10
4310900,JAIR BOLSONARO,1570,100.00,64.06,11
4310900,LULA,881,100.00,35.94,11
4311007,JAIR BOLSONARO,6414,100.00,42.40,65
4311007,LULA,8715,100.00,57.60,65
4311106,JAIR BOLSONARO,3929,100.00,56.35,36
4311106,LULA,3044,100.00,43.65,36
4311122,JAIR BOLSONARO,1400,100.00,53.05,14
4311122,LULA,1239,100.00,46.95,14
4311130,JAIR BOLSONARO,977,100.00,43.10,12
4311130,LULA,1290,100.00,56.90,12
4311155,JAIR BOLSONARO,2321,100.00,45.26,27
4311155,LULA,2807,100.00,54.74,27
4311205,JAIR BOLSONARO,5278,100.00,44.15,55
4311205,LULA,6676,100.00,55.85,55
4311239,JAIR BOLSONARO,894,100.00,47.58,14
4311239,LULA,985,100.00,52.42,14
4311254,JAIR BOLSONARO,1241,100.00,34.33,20
4311254,LULA,2374,100.00,65.67,20
4311270,JAIR BOLSONARO,1012,100.00,74.74,5
4311270,LULA,342,100.00,25.26,5
4311304,JAIR BOLSONARO,9574,100.00,59.41,74
4311304,LULA,6540,100.00,40.59,74
4311403,JAIR BOLSONARO,31987,100.00,66.28,177
4311403,LULA,16271,100.00,33.72,177
4311429,JAIR BOLSONARO,662,100.00,41.74,6
4311429,LULA,924,100.00,58.26,6
4311502,JAIR BOLSONARO,1669,100.00,39.24,20
4311502,LULA,2584,100.00,60.76,20
4311601,JAIR BOLSONARO,1436,100.00,42.16,16
4311601,LULA,1970,100.00,57.84,16
4311627,JAIR BOLSONARO,2156,100.00,57.20,15
4311627,LULA,1613,100.00,42.80,15
4311643,JAIR BOLSONARO,784,100.00,67.82,4
4311643,LULA,372,100.00,32.18,4
4311700,JAIR BOLSONARO,2344,100.00,59.99,16
4311700,LULA,1563,100.00,40.01,16
4311718,JAIR BOLSONARO,1535,100.00,52.23,14
4311718,LULA,1404,100.00,47.77,14
4311734,JAIR BOLSONARO,1091,100.00,46.68,11
4311734,LULA,1246,100.00,53.32,11
4311759,JAIR BOLSONARO,1986,100.00,46.65,18
4311759,LULA,2271,100.00,53.35,18
4311775,JAIR BOLSONARO,2255,100.00,47.73,20
4311775,LULA,2469,100.00,52.27,20
4311791,JAIR BOLSONARO,1381,100.00,71.19,9
4311791,LULA,559,100.00,28.81,9
4311809,JAIR BOLSONARO,18107,100.00,69.77,107
4311809,LULA,7845,100.00,30.23,107
4311908,JAIR BOLSONARO,1827,100.00,57.74,17
4311908,LULA,1337,100.00,42.26,17
4311981,JAIR BOLSONARO,1659,100.00,59.48,13
4311981,LULA,1130,100.00,40.52,13
4312005,JAIR BOLSONARO,907,100.00,51.16,8
4312005,LULA,866,100.00,48.84,8
4312054,JAIR BOLSONARO,1825,100.00,65.11,16
4312054,LULA,978,100.00,34.89,16
4312104,JAIR BOLSONARO,1621,100.00,51.59,15
4312104,LULA,1521,100.00,48.41,15
4312138,JAIR BOLSONARO,1764,100.00,76.17,8
4312138,LULA,552,100.00,23.83,8
4312153,JAIR BOLSONARO,2093,100.00,65.24,14
4312153,LULA,1115,100.00,34.76,14
4312179,JAIR BOLSONARO,702,100.00,53.47,7
4312179,LULA,611,100.00,46.53,7
4312203,JAIR BOLSONARO,2163,100.00,66.70,18
4312203,LULA,1080,100.00,33.30,18
4312252,JAIR BOLSONARO,2319,100.00,47.56,20
4312252,LULA,2557,100.00,52.44,20
4312302,JAIR BOLSONARO,1477,100.00,43.29,17
4312302,LULA,1935,100.00,56.71,17
4312351,JAIR BOLSONARO,948,100.00,76.58,5
4312351,LULA,290,100.00,23.42,5
4312377,JAIR BOLSONARO,1601,100.00,63.78,12
4312377,LULA,909,100.00,36.22,12
4312385,JAIR BOLSONARO,2131,100.00,82.56,13
4312385,LULA,450,100.00,17.44,13
4312401,JAIR BOLSONARO,21452,100.00,59.76,147
4312401,LULA,14445,100.00,40.24,147
4312427,JAIR BOLSONARO,1279,100.00,58.78,8
4312427,LULA,897,100.00,41.22,8
4312443,JAIR BOLSONARO,1749,100.00,66.83,11
4312443,LULA,868,100.00,33.17,11
4312450,JAIR BOLSONARO,2380,100.00,58.81,22
4312450,LULA,1667,100.00,41.19,22
4312476,JAIR BOLSONARO,3431,100.00,75.42,19
4312476,LULA,1118,100.00,24.58,19
4312500,JAIR BOLSONARO,3800,100.00,55.99,31
4312500,LULA,2987,100.00,44.01,31
4312609,JAIR BOLSONARO,2422,100.00,72.06,17
4312609,LULA,939,100.00,27.94,17
4312617,JAIR BOLSONARO,1462,100.00,69.52,9
4312617,LULA,641,100.00,30.48,9
4312625,JAIR BOLSONARO,871,100.00,51.85,7
4312625,LULA,809,100.00,48.15,7
4312658,JAIR BOLSONARO,7522,100.00,69.41,40
4312658,LULA,3315,100.00,30.59,40
4312674,JAIR BOLSONARO,1126,100.00,64.60,8
4312674,LULA,617,100.00,35.40,8
4312708,JAIR BOLSONARO,3811,100.00,50.73,27
4312708,LULA,3702,100.00,49.27,27
4312757,JAIR BOLSONARO,1710,100.00,73.11,10
4312757,LULA,629,100.00,26.89,10
4312807,JAIR BOLSONARO,2552,100.00,78.21,13
4312807,LULA,711,100.00,21.79,13
4312906,JAIR BOLSONARO,5151,100.00,83.84,20
4312906,LULA,993,100.00,16.16,20
4312955,JAIR BOLSONARO,1150,100.00,67.17,11
4312955,LULA,562,100.00,32.83,11
4313003,JAIR BOLSONARO,1781,100.00,77.57,11
4313003,LULA,515,100.00,22.43,11
4313011,JAIR BOLSONARO,1480,100.00,66.19,11
4313011,LULA,756,100.00,33.81,11
4313037,JAIR BOLSONARO,1784,100.00,53.38,13
4313037,LULA,1558,100.00,46.62,13
4313060,JAIR BOLSONARO,7367,100.00,61.55,44
4313060,LULA,4602,100.00,38.45,44
4313086,JAIR BOLSONARO,1819,100.00,88.99,7
4313086,LULA,225,100.00,11.01,7
4313102,JAIR BOLSONARO,2340,100.00,55.35,19
4313102,LULA,1888,100.00,44.65,19
4313201,JAIR BOLSONARO,10456,100.00,75.95,56
4313201,LULA,3311,100.00,24.05,56
4313300,JAIR BOLSONARO,11957,100.00,77.00,53
4313300,LULA,3572,100.00,23.00,53
4313334,JAIR BOLSONARO,1053,100.00,61.54,9
4313334,LULA,658,100.00,38.46,9
4313359,JAIR BOLSONARO,2041,100.00,77.63,11
4313359,LULA,588,100.00,22.37,11
4313375,JAIR BOLSONARO,8152,100.00,55.74,56
4313375,LULA,6473,100.00,44.26,56
4313391,JAIR BOLSONARO,1741,100.00,59.26,15
4313391,LULA,1197,100.00,40.74,15
4313409,JAIR BOLSONARO,95799,100.00,68.46,549
4313409,LULA,44134,100.00,31.54,549
4313425,JAIR BOLSONARO,1693,100.00,64.35,13
4313425,LULA,938,100.00,35.65,13
4313441,JAIR BOLSONARO,686,100.00,45.70,8
4313441,LULA,815,100.00,54.30,8
4313466,JAIR BOLSONARO,665,100.00,50.61,6
4313466,LULA,649,100.00,49.39,6
4313490,JAIR BOLSONARO,1471,100.00,47.98,12
4313490,LULA,1595,100.00,52.02,12
4313508,JAIR BOLSONARO,14629,100.00,51.80,111
4313508,LULA,13612,100.00,48.20,111
4313607,JAIR BOLSONARO,1720,100.00,53.68,17
4313607,LULA,1484,100.00,46.32,17
4313656,JAIR BOLSONARO,4318,100.00,55.25,34
4313656,LULA,3498,100.00,44.75,34
4313706,JAIR BOLSONARO,10337,100.00,53.52,76
4313706,LULA,8979,100.00,46.48,76
4313805,JAIR BOLSONARO,2215,100.00,45.14,20
4313805,LULA,2692,100.00,54.86,20
4313904,JAIR BOLSONARO,18425,100.00,70.39,99
4313904,LULA,7749,100.00,29.61,99
4313953,JAIR BOLSONARO,2643,100.00,41.50,29
4313953,LULA,3725,100.00,58.50,29
4314001,JAIR BOLSONARO,3888,100.00,75.92,19
4314001,LULA,1233,100.00,24.08,19
4314027,JAIR BOLSONARO,2758,100.00,62.40,21
4314027,LULA,1662,100.00,37.60,21
4314035,JAIR BOLSONARO,2107,100.00,75.60,10
4314035,LULA,680,100.00,24.40,10
4314050,JAIR BOLSONARO,20009,100.00,63.88,120
4314050,LULA,11312,100.00,36.12,120
4314068,JAIR BOLSONARO,1507,100.00,49.74,19
4314068,LULA,1523,100.00,50.26,19
4314076,JAIR BOLSONARO,2324,100.00,55.33,18
4314076,LULA,1876,100.00,44.67,18
4314100,JAIR BOLSONARO,66922,100.00,56.72,436
4314100,LULA,51070,100.00,43.28,436
4314134,JAIR BOLSONARO,1181,100.00,65.94,8
4314134,LULA,610,100.00,34.06,8
4314159,JAIR BOLSONARO,2788,100.00,60.01,21
4314159,LULA,1858,100.00,39.99,21
4314175,JAIR BOLSONARO,508,100.00,33.75,8
4314175,LULA,997,100.00,66.25,8
4314209,JAIR BOLSONARO,1706,100.00,33.59,27
4314209,LULA,3373,100.00,66.41,27
4314308,JAIR BOLSONARO,1567,100.00,61.45,13
4314308,LULA,983,100.00,38.55,13
4314407,JAIR BOLSONARO,83962,100.00,43.77,755
4314407,LULA,107854,100.00,56.23,755
4314423,JAIR BOLSONARO,2628,100.00,72.32,14
4314423,LULA,1006,100.00,27.68,14
4314456,JAIR BOLSONARO,1106,100.00,57.63,6
4314456,LULA,813,100.00,42.37,6
4314464,JAIR BOLSONARO,1048,100.00,56.04,12
4314464,LULA,822,100.00,43.96,12
4314472,JAIR BOLSONARO,1319,100.00,46.14,14
4314472,LULA,1540,100.00,53.86,14
4314498,JAIR BOLSONARO,1569,100.00,52.47,14
4314498,LULA,1421,100.00,47.53,14
4314506,JAIR BOLSONARO,2335,100.00,32.85,37
4314506,LULA,4774,100.00,67.15,37
4314548,JAIR BOLSONARO,1677,100.00,83.47,8
4314548,LULA,332,100.00,16.53,8
4314555,JAIR BOLSONARO,708,100.00,42.04,11
4314555,LULA,976,100.00,57.96,11
4314605,JAIR BOLSONARO,4180,100.00,37.04,56
4314605,LULA,7105,100.00,62.96,56
4314704,JAIR BOLSONARO,3448,100.00,55.37,27
4314704,LULA,2779,100.00,44.63,27
4314753,JAIR BOLSONARO,1169,100.00,71.85,7
4314753,LULA,458,100.00,28.15,7
4314779,JAIR BOLSONARO,1428,100.00,51.04,11
4314779,LULA,1370,100.00,48.96,11
4314787,JAIR BOLSONARO,1020,100.00,66.89,8
4314787,LULA,505,100.00,33.11,8
4314803,JAIR BOLSONARO,12331,100.00,61.58,75
4314803,LULA,7692,100.00,38.42,75
4314902,JAIR BOLSONARO,380499,100.00,46.50,3045
4314902,LULA,437798,100.00,53.50,3045
4315008,JAIR BOLSONARO,1681,100.00,53.31,23
4315008,LULA,1472,100.00,46.69,23
4315057,JAIR BOLSONARO,1189,100.00,64.44,9
4315057,LULA,656,100.00,35.56,9
4315073,JAIR BOLSONARO,727,100.00,52.60,9
4315073,LULA,655,100.00,47.40,9
4315107,JAIR BOLSONARO,3319,100.00,52.44,30
4315107,LULA,3010,100.00,47.56,30
4315131,JAIR BOLSONARO,772,100.00,56.02,6
4315131,LULA,606,100.00,43.98,6
4315149,JAIR BOLSONARO,1672,100.00,76.00,8
4315149,LULA,528,100.00,24.00,8
4315156,JAIR BOLSONARO,2235,100.00,52.94,24
4315156,LULA,1987,100.00,47.06,24
4315172,JAIR BOLSONARO,1305,100.00,80.80,6
4315172,LULA,310,100.00,19.20,6
4315206,JAIR BOLSONARO,2306,100.00,78.09,18
4315206,LULA,647,100.00,21.91,18
4315305,JAIR BOLSONARO,6491,100.00,48.71,59
4315305,LULA,6834,100.00,51.29,59
4315313,JAIR BOLSONARO,857,100.00,62.51,7
4315313,LULA,514,100.00,37.49,7
4315321,JAIR BOLSONARO,809,100.00,44.28,11
4315321,LULA,1018,100.00,55.72,11
4315354,JAIR BOLSONARO,2113,100.00,70.57,11
4315354,LULA,881,100.00,29.43,11
4315404,JAIR BOLSONARO,1848,100.00,37.65,24
4315404,LULA,3061,100.00,62.35,24
4315453,JAIR BOLSONARO,1170,100.00,71.30,8
4315453,LULA,471,100.00,28.70,8
4315503,JAIR BOLSONARO,5495,100.00,56.05,51
4315503,LULA,4309,100.00,43.95,51
4315552,JAIR BOLSONARO,951,100.00,41.88,9
4315552,LULA,1320,100.00,58.12,9
4315602,JAIR BOLSONARO,39996,100.00,35.63,474
4315602,LULA,72258,100.00,64.37,474
4315701,JAIR BOLSONARO,9190,100.00,41.76,101
4315701,LULA,12819,100.00,58.24,101
4315750,JAIR BOLSONARO,1815,100.00,55.18,14
4315750,LULA,1474,100.00,44.82,14
4315800,JAIR BOLSONARO,4204,100.00,65.91,31
4315800,LULA,2174,100.00,34.09,31
4315909,JAIR BOLSONARO,2251,100.00,53.24,17
4315909,LULA,1977,100.00,46.76,17
4315958,JAIR BOLSONARO,844,100.00,44.89,12
4315958,LULA,1036,100.00,55.11,12
4316006,JAIR BOLSONARO,8717,100.00,64.93,52
4316006,LULA,4709,100.00,35.07,52
4316105,JAIR BOLSONARO,2890,100.00,47.11,25
4316105,LULA,3244,100.00,52.89,25
4316204,JAIR BOLSONARO,2224,100.00,57.32,19
4316204,LULA,1656,100.00,42.68,19
4316303,JAIR BOLSONARO,2348,100.00,52.56,25
4316303,LULA,2119,100.00,47.44,25
4316402,JAIR BOLSONARO,10673,100.00,46.90,104
4316402,LULA,12084,100.00,53.10,104
4316428,JAIR BOLSONARO,867,100.00,48.06,7
4316428,LULA,937,100.00,51.94,7
4316436,JAIR BOLSONARO,1426,100.00,63.01,9
4316436,LULA,837,100.00,36.99,9
4316451,JAIR BOLSONARO,2926,100.00,47.07,28
4316451,LULA,3290,100.00,52.93,28
4316477,JAIR BOLSONARO,1366,100.00,61.48,10
4316477,LULA,856,100.00,38.52,10
4316501,JAIR BOLSONARO,3317,100.00,71.61,17
4316501,LULA,1315,100.00,28.39,17
4316600,JAIR BOLSONARO,7685,100.00,70.13,49
4316600,LULA,3273,100.00,29.87,49
4316709,JAIR BOLSONARO,3543,100.00,62.94,23
4316709,LULA,2086,100.00,37.06,23
4316733,JAIR BOLSONARO,1086,100.00,69.44,10
4316733,LULA,478,100.00,30.56,10
4316758,JAIR BOLSONARO,3084,100.00,70.91,18
4316758,LULA,1265,100.00,29.09,18
4316808,JAIR BOLSONARO,49867,100.00,60.15,325
4316808,LULA,33040,100.00,39.85,325
4316907,JAIR BOLSONARO,83340,100.00,52.29,630
4316907,LULA,76044,100.00,47.71,630
4316956,JAIR BOLSONARO,2911,100.00,65.36,19
4316956,LULA,1543,100.00,34.64,19
4316972,JAIR BOLSONARO,1033,100.00,50.05,11
4316972,LULA,1031,100.00,49.95,11
4317004,JAIR BOLSONARO,2207,100.00,47.04,22
4317004,LULA,2485,100.00,52.96,22
4317103,JAIR BOLSONARO,21249,100.00,42.50,208
4317103,LULA,28753,100.00,57.50,208
4317202,JAIR BOLSONARO,30871,100.00,67.45,184
4317202,LULA,14897,100.00,32.55,184
4317251,JAIR BOLSONARO,1051,100.00,72.99,6
4317251,LULA,389,100.00,27.01,6
4317301,JAIR BOLSONARO,6213,100.00,37.46,78
4317301,LULA,10372,100.00,62.54,78
4317400,JAIR BOLSONARO,16482,100.00,55.01,136
4317400,LULA,13480,100.00,44.99,136
4317509,JAIR BOLSONARO,25061,100.00,54.67,197
4317509,LULA,20776,100.00,45.33,197
4317558,JAIR BOLSONARO,872,100.00,54.43,7
4317558,LULA,730,100.00,45.57,7
4317608,JAIR BOLSONARO,14651,100.00,57.20,108
4317608,LULA,10963,100.00,42.80,108
4317707,JAIR BOLSONARO,2545,100.00,38.93,34
4317707,LULA,3992,100.00,61.07,34
4317756,JAIR BOLSONARO,1238,100.00,71.07,8
4317756,LULA,504,100.00,28.93,8
4317806,JAIR BOLSONARO,4761,100.00,53.00,43
4317806,LULA,4222,100.00,47.00,43
4317905,JAIR BOLSONARO,6187,100.00,57.65,53
4317905,LULA,4545,100.00,42.35,53
4317954,JAIR BOLSONARO,1144,100.00,61.87,9
4317954,LULA,705,100.00,38.13,9
4318002,JAIR BOLSONARO,15784,100.00,44.71,146
4318002,LULA,19523,100.00,55.29,146
4318051,JAIR BOLSONARO,1410,100.00,64.09,9
4318051,LULA,790,100.00,35.91,9
4318101,JAIR BOLSONARO,4950,100.00,43.87,61
4318101,LULA,6334,100.00,56.13,61
4318200,JAIR BOLSONARO,6289,100.00,51.71,61
4318200,LULA,5874,100.00,48.29,61
4318309,JAIR BOLSONARO,15954,100.00,48.53,162
4318309,LULA,16921,100.00,51.47,162
4318408,JAIR BOLSONARO,5593,100.00,46.41,52
4318408,LULA,6458,100.00,53.59,52
4318424,JAIR BOLSONARO,2205,100.00,63.67,14
4318424,LULA,1258,100.00,36.33,14
4318432,JAIR BOLSONARO,1330,100.00,65.42,10
4318432,LULA,703,100.00,34.58,10
4318440,JAIR BOLSONARO,1707,100.00,79.73,7
4318440,LULA,434,100.00,20.27,7
4318457,JAIR BOLSONARO,716,100.00,39.62,8
4318457,LULA,1091,100.00,60.38,8
4318465,JAIR BOLSONARO,729,100.00,48.15,7
4318465,LULA,785,100.00,51.85,7
4318481,JAIR BOLSONARO,2483,100.00,79.58,11
4318481,LULA,637,100.00,20.42,11
4318499,JAIR BOLSONARO,1205,100.00,63.02,9
4318499,LULA,707,100.00,36.98,9
4318507,JAIR BOLSONARO,6896,100.00,44.08,78
4318507,LULA,8748,100.00,55.92,78
4318606,JAIR BOLSONARO,3324,100.00,68.38,19
4318606,LULA,1537,100.00,31.62,19
4318614,JAIR BOLSONARO,1209,100.00,73.36,8
4318614,LULA,439,100.00,26.64,8
4318622,JAIR BOLSONARO,1525,100.00,64.70,11
4318622,LULA,832,100.00,35.30,11
4318705,JAIR BOLSONARO,71028,100.00,55.94,477
4318705,LULA,55941,100.00,44.06,477
4318804,JAIR BOLSONARO,15058,100.00,55.34,114
4318804,LULA,12150,100.00,44.66,114
4318903,JAIR BOLSONARO,9966,100.00,50.86,97
4318903,LULA,9629,100.00,49.14,97
4319000,JAIR BOLSONARO,10333,100.00,76.65,54
4319000,LULA,3147,100.00,23.35,54
4319109,JAIR BOLSONARO,2649,100.00,64.99,22
4319109,LULA,1427,100.00,35.01,22
4319125,JAIR BOLSONARO,1404,100.00,58.74,13
4319125,LULA,986,100.00,41.26,13
4319158,JAIR BOLSONARO,2226,100.00,47.52,20
4319158,LULA,2458,100.00,52.48,20
4319208,JAIR BOLSONARO,1298,100.00,40.97,19
4319208,LULA,1870,100.00,59.03,19
4319307,JAIR BOLSONARO,2328,100.00,54.87,21
4319307,LULA,1915,100.00,45.13,21
4319356,JAIR BOLSONARO,2004,100.00,74.47,10
4319356,LULA,687,100.00,25.53,10
4319364,JAIR BOLSONARO,596,100.00,46.75,5
4319364,LULA,679,100.00,53.25,5
4319372,JAIR BOLSONARO,1334,100.00,61.79,9
4319372,LULA,825,100.00,38.21,9
4319406,JAIR BOLSONARO,5562,100.00,55.22,56
4319406,LULA,4511,100.00,44.78,56
4319505,JAIR BOLSONARO,8885,100.00,63.59,57
4319505,LULA,5087,100.00,36.41,57
4319604,JAIR BOLSONARO,5709,100.00,42.85,63
4319604,LULA,7613,100.00,57.15,63
4319703,JAIR BOLSONARO,1569,100.00,61.19,10
4319703,LULA,995,100.00,38.81,10
4319711,JAIR BOLSONARO,1387,100.00,76.08,8
4319711,LULA,436,100.00,23.92,8
4319737,JAIR BOLSONARO,684,100.00,39.47,9
4319737,LULA,1049,100.00,60.53,9
4319752,JAIR BOLSONARO,1372,100.00,71.38,7
4319752,LULA,550,100.00,28.62,7
4319802,JAIR BOLSONARO,2593,100.00,48.33,22
4319802,LULA,2772,100.00,51.67,22
4319901,JAIR BOLSONARO,31721,100.00,63.75,175
4319901,LULA,18034,100.00,36.25,175
4320008,JAIR BOLSONARO,38501,100.00,48.85,300
4320008,LULA,40310,100.00,51.15,300
4320107,JAIR BOLSONARO,8975,100.00,64.37,57
4320107,LULA,4968,100.00,35.63,57
4320206,JAIR BOLSONARO,4230,100.00,56.50,36
4320206,LULA,3257,100.00,43.50,36
4320230,JAIR BOLSONARO,1038,100.00,51.64,11
4320230,LULA,972,100.00,48.36,11
4320263,JAIR BOLSONARO,2337,100.00,52.26,28
4320263,LULA,2135,100.00,47.74,28
4320305,JAIR BOLSONARO,2585,100.00,70.34,13
4320305,LULA,1090,100.00,29.66,13
4320321,JAIR BOLSONARO,1605,100.00,71.72,9
4320321,LULA,633,100.00,28.28,9
4320354,JAIR BOLSONARO,1595,100.00,49.72,14
4320354,LULA,1613,100.00,50.28,14
4320404,JAIR BOLSONARO,7702,100.00,73.95,40
4320404,LULA,2713,100.00,26.05,40
4320453,JAIR BOLSONARO,885,100.00,54.43,12
4320453,LULA,741,100.00,45.57,12
4320503,JAIR BOLSONARO,2730,100.00,66.21,20
4320503,LULA,1393,100.00,33.79,20
4320552,JAIR BOLSONARO,2778,100.00,65.75,18
4320552,LULA,1447,100.00,34.25,18
4320578,JAIR BOLSONARO,735,100.00,49.33,7
4320578,LULA,755,100.00,50.67,7
4320602,JAIR BOLSONARO,1694,100.00,60.33,11
4320602,LULA,1114,100.00,39.67,11
4320651,JAIR BOLSONARO,1069,100.00,59.79,9
4320651,LULA,719,100.00,40.21,9
4320677,JAIR BOLSONARO,3072,100.00,53.70,32
4320677,LULA,2649,100.00,46.30,32
4320701,JAIR BOLSONARO,4985,100.00,57.29,44
4320701,LULA,3717,100.00,42.71,44
4320800,JAIR BOLSONARO,9030,100.00,52.02,72
4320800,LULA,8329,100.00,47.98,72
4320859,JAIR BOLSONARO,1758,100.00,56.17,11
4320859,LULA,1372,100.00,43.83,11
4320909,JAIR BOLSONARO,11109,100.00,77.43,63
4320909,LULA,3239,100.00,22.57,63
4321006,JAIR BOLSONARO,3842,100.00,58.09,27
4321006,LULA,2772,100.00,41.91,27
4321105,JAIR BOLSONARO,4437,100.00,50.77,38
4321105,LULA,4303,100.00,49.23,38
4321204,JAIR BOLSONARO,21697,100.00,67.08,133
4321204,LULA,10648,100.00,32.92,133
4321303,JAIR BOLSONARO,8695,100.00,56.25,68
4321303,LULA,6763,100.00,43.75,68
4321329,JAIR BOLSONARO,1243,100.00,53.42,10
4321329,LULA,1084,100.00,46.58,10
4321352,JAIR BOLSONARO,1712,100.00,50.40,16
4321352,LULA,1685,100.00,49.60,16
